timestamp,chain_atomone,marketPrice_atomone,marketVolume_atomone,marketVolume_atomone_norm,marketVolume_atomone_adj_global,txCount_atomone,txCount_atomone_norm,ActivitySum_atomone_global,chain_cosmos,marketPrice_cosmos,marketVolume_cosmos,marketVolume_cosmos_norm,marketVolume_cosmos_adj_global,txCount_cosmos,txCount_cosmos_norm,ActivitySum_cosmos_global
2025-09-22 00:13:20+00:00,atomone,0.217495,6862.01,0.100448885,0.112398162,1454,0.107298044,0.219696206,cosmos,4.41,86851073,0.358153436,0.400758933,48105,0.901626201,1.302385134
2025-09-23 01:13:20+00:00,atomone,0.190988,23632,0.229607168,0.256920957,1060,0.011904546,0.268825503,cosmos,4.16,148769842,0.632489178,0.707729321,39013,0.725770715,1.433500036
2025-09-23 23:26:40+00:00,atomone,0.186931,9101.62,0.129948641,0.145407173,1126,0.030133982,0.175541155,cosmos,4.13,73948570,0.276177243,0.309030952,32073,0.561341569,0.870372521
2025-09-25 00:26:40+00:00,atomone,0.1789,16756.15,0.193693583,0.216735136,1121,0.028790827,0.245525963,cosmos,4.15,74571063,0.28045009,0.313812091,30381,0.515846675,0.829658766
2025-09-25 22:40:00+00:00,atomone,0.172083,25403,0.237155352,0.265367064,1068,0.014173665,0.279540729,cosmos,4.01,115258760,0.502397306,0.562161878,27081,0.419324663,0.981486541
2025-09-26 23:40:00+00:00,atomone,0.209023,19304.82,0.208482474,0.233283295,1461,0.108747842,0.342031137,cosmos,4.11,79346452,0.312089204,0.349214956,21415,0.222277302,0.571492258
2025-09-28 00:40:00+00:00,atomone,0.34008,176282,0.43950374,0.49178657,2597,0.282421828,0.774208398,cosmos,4.12,65244777,0.212347769,0.237608401,21525,0.226578025,0.464186426
2025-09-28 22:53:20+00:00,atomone,0.505897,379383,0.519564068,0.581370777,3797,0.397129598,0.978500375,cosmos,4.18,63534354,0.198806862,0.222456684,23867,0.313275091,0.535731775
2025-09-29 23:53:20+00:00,atomone,0.923579,2370063,0.710938354,0.795510715,3771,0.39505457,1.190565285,cosmos,4.12,95478628,0.406428066,0.454776254,31223,0.538794753,0.993571007
2025-10-01 00:53:20+00:00,atomone,1.37,1384266,0.654768121,0.73265854,27944,1,1.73265854,cosmos,4.1,93449020,0.395475962,0.442521301,45964,0.863408365,1.305929666
2025-10-01 23:06:40+00:00,atomone,6.07,37722286,1,1.118958783,12747,0.762912204,1.881870987,cosmos,4.12,236760509,0.869331286,0.972745878,45494,0.854780554,1.827526432
2025-10-03 00:06:40+00:00,atomone,1.086,3144971,0.740487398,0.828574878,3316,0.356224453,1.184799331,cosmos,4.3,165518579,0.686867963,0.76857694,39255,0.730961722,1.499538662
2025-10-04 01:06:40+00:00,atomone,0.711965,659150,0.577265354,0.645936138,2372,0.255057774,0.900993912,cosmos,4.29,111023759,0.483315591,0.540810226,32680,0.577079886,1.117890112
2025-10-04 23:20:00+00:00,atomone,0.674981,112171,0.392284139,0.438949783,2244,0.238307877,0.67725766,cosmos,4.14,87110188,0.3596719,0.402458032,38519,0.715073498,1.11753153
2025-10-06 00:20:00+00:00,atomone,0.773694,154239,0.425550566,0.476173544,4314,0.435681234,0.911854778,cosmos,4.15,112464148,0.489886054,0.548162303,37315,0.688416101,1.236578404
2025-10-07 01:20:00+00:00,atomone,1.85,1543778,0.66616024,0.745405852,5882,0.529315288,1.27472114,cosmos,4.27,120840861,0.526504549,0.589136889,30944,0.531260097,1.120396986
2025-10-07 23:33:20+00:00,atomone,2.49,3709294,0.757726307,0.847864506,3141,0.339851617,1.187716123,cosmos,4.06,139128780,0.598337511,0.669515013,26718,0.407996668,1.077511681
2025-10-09 00:33:20+00:00,atomone,1.72,1030459,0.623936639,0.698159382,2534,0.275006405,0.973165787,cosmos,4.17,95509094,0.406590686,0.454958219,32406,0.570012116,1.024970335
2025-10-09 22:46:40+00:00,atomone,1.96,723483,0.5869928,0.656820749,4322,0.436240762,1.093061511,cosmos,4.06,94814682,0.402871137,0.450796197,37462,0.691716515,1.142512712
2025-10-10 23:46:40+00:00,atomone,2.04,2551657,0.718649882,0.804139597,2811,0.306332293,1.11047189,cosmos,2.99,305943834,1,1.118958783,53711,0.994159521,2.113118304
2025-10-12 00:46:40+00:00,atomone,2.03,426559,0.531806617,0.595069685,2302,0.246012935,0.84108262,cosmos,3.15,249895839,0.896853812,1.00354245,38176,0.707565073,1.711107523
2025-10-12 23:00:00+00:00,atomone,2.01,210563,0.458065272,0.512556159,3108,0.336662185,0.849218344,cosmos,3.48,136550349,0.58880234,0.65884555,33638,0.601333775,1.260179325
2025-10-14 00:00:00+00:00,atomone,2.39,547281,0.557837949,0.624197673,3295,0.354305929,0.978503602,cosmos,3.64,126445599,0.549614209,0.614995647,25835,0.379785718,0.994781365
2025-10-15 01:00:00+00:00,atomone,2.84,490254,0.546343882,0.611336285,4759,0.465330004,1.076666289,cosmos,3.48,138551017,0.596216366,0.667141539,28081,0.449763076,1.116904615
2025-10-15 23:13:20+00:00,atomone,3.32,989611,0.619711685,0.693431833,3522,0.37442512,1.067856953,cosmos,3.33,94462636,0.400975018,0.448674518,21413,0.222198902,0.67087342
2025-10-17 00:13:20+00:00,atomone,2.73,783681,0.595341348,0.66616243,3740,0.392561723,1.058724153,cosmos,3.25,102085758,0.440534033,0.492939426,23956,0.316399485,0.809338911
2025-10-18 01:13:20+00:00,atomone,3.07,503855,0.549202275,0.614534709,4789,0.467227864,1.081762573,cosmos,3.16,102559867,0.44289582,0.495582168,26403,0.398041164,0.893623332
2025-10-18 23:26:40+00:00,atomone,2.95,424681,0.531345722,0.594553963,4521,0.44983558,1.044389543,cosmos,3.18,50873720,0.085528945,0.095703364,25510,0.369158875,0.464862239
2025-10-20 00:26:40+00:00,atomone,2.28,660940,0.577548629,0.646253111,,,,cosmos,3.23,70034747,0.248459351,0.278015773,,,
