timestamp,chain_atomone,marketPrice_atomone,marketVolume_atomone,marketVolume_atomone_index100,marketVolume_atomone_index100_roll7d,txCount_atomone,txCount_atomone_index100,txCount_atomone_index100_roll7d,chain_cosmos,marketPrice_cosmos,marketVolume_cosmos,marketVolume_cosmos_index100,marketVolume_cosmos_index100_roll7d,txCount_cosmos,txCount_cosmos_index100,txCount_cosmos_index100_roll7d
2025-10-06 00:20:00+00:00,atomone,0.773694,154239,163.0467875,6878.300961,4314,200.464684,376.4471588,cosmos,4.15,112464148,81.95812918,93.88418842,37315,125.7243935,130.1742395
2025-10-07 01:20:00+00:00,atomone,1.85,1543778,1631.935136,6753.519555,5882,273.3271375,390.460701,cosmos,4.27,120840861,88.06264993,96.52457421,30944,104.2587601,130.0399499
2025-10-07 23:33:20+00:00,atomone,2.49,3709294,3921.112497,6399.468673,3141,145.9572491,359.8977695,cosmos,4.06,139128780,101.3899516,97.13274639,26718,90.02021563,125.0374832
2025-10-09 00:33:20+00:00,atomone,1.72,1030459,1089.303157,1563.618379,2534,117.7509294,158.0124801,cosmos,4.17,95509094,69.60215147,86.57489668,32406,109.1846361,114.4768002
2025-10-09 22:46:40+00:00,atomone,1.96,723483,764.797353,1463.765751,4322,200.8364312,163.365474,cosmos,4.06,94814682,69.09609945,84.39004703,37462,126.2196765,115.9446597
2025-10-10 23:46:40+00:00,atomone,2.04,2551657,2697.368866,1385.366366,2811,130.6226766,160.4321561,cosmos,2.99,305943834,222.9562462,97.18189158,53711,180.9669811,122.0329346
2025-10-12 00:46:40+00:00,atomone,2.03,426559,450.917567,1531.211623,2302,106.9702602,167.9899097,cosmos,3.15,249895839,182.111329,116.4537938,38176,128.6253369,123.5714286
2025-10-12 23:00:00+00:00,atomone,2.01,210563,222.5871583,1367.633565,3108,144.4237918,165.044145,cosmos,3.48,136550349,99.51092274,114.3359349,33638,113.3355795,122.2919474
2025-10-14 00:00:00+00:00,atomone,2.39,547281,578.5333728,1419.569388,3295,153.1133829,159.1252323,cosmos,3.64,126445599,92.14709684,115.6095559,25835,87.04514825,117.4570418
2025-10-15 01:00:00+00:00,atomone,2.84,490254,518.2498573,903.1081901,4759,221.1431227,153.5515135,cosmos,3.48,138551017,100.9689074,119.484679,28081,94.61253369,119.998556
2025-10-15 23:13:20+00:00,atomone,3.32,989611,1046.12254,920.9849838,3522,163.66171,154.8152881,cosmos,3.33,94462636,68.8395463,113.1540374,21413,72.14622642,114.0170148
2025-10-17 00:13:20+00:00,atomone,2.73,783681,828.4329478,906.0303298,3740,173.7918216,156.2466808,cosmos,3.25,102085758,74.39488841,120.1327053,23956,80.71428571,108.2065845
2025-10-18 01:13:20+00:00,atomone,3.07,503855,532.6275397,596.7815689,4789,222.5371747,169.3773234,cosmos,3.16,102559867,74.74039485,98.95901222,26403,88.95889488,95.0625722
2025-10-18 23:26:40+00:00,atomone,2.95,424681,448.9323242,578.3004133,4521,210.0836431,174.4656134,cosmos,3.18,50873720,37.07416976,91.22340691,25510,85.95013477,93.92351752
2025-10-20 00:26:40+00:00,atomone,2.28,660940,698.6828474,664.5116327,,,190.7218092,cosmos,3.23,70034747,51.03774797,71.3146788,,,84.90453729
