timestamp,chain_atomone,marketPrice_atomone,marketVolume_atomone,marketVolume_atomone_log,txCount_atomone,txCount_atomone_log,chain_cosmos,marketPrice_cosmos,marketVolume_cosmos,marketVolume_cosmos_log,txCount_cosmos,txCount_cosmos_log
2025-10-09 22:46:40+00:00,atomone,1.96,1463.765751,7.288767676,163.365474,5.095989863,cosmos,4.06,84.39004703,4.435449468,115.9446597,4.753113006
2025-10-10 23:46:40+00:00,atomone,2.04,1385.366366,7.233719908,160.4321561,5.07787115,cosmos,2.99,97.18189158,4.576584394,122.0329346,4.804290964
2025-10-12 00:46:40+00:00,atomone,2.03,1531.211623,7.333814611,167.9899097,5.123903916,cosmos,3.15,116.4537938,4.757494575,123.5714286,4.816819358
2025-10-12 23:00:00+00:00,atomone,2.01,1367.633565,7.2208372,165.044145,5.106212984,cosmos,3.48,114.3359349,4.739140912,122.2919474,4.806411198
2025-10-14 00:00:00+00:00,atomone,2.39,1419.569388,7.258108857,159.1252323,5.069691517,cosmos,3.64,115.6095559,4.750218616,117.4570418,4.766072665
2025-10-15 01:00:00+00:00,atomone,2.84,903.1081901,6.805842358,153.5515135,5.034036104,cosmos,3.48,119.484679,4.783188154,119.998556,4.787479709
2025-10-15 23:13:20+00:00,atomone,3.32,920.9849838,6.825443732,154.8152881,5.042232717,cosmos,3.33,113.1540374,4.728750053,114.0170148,4.73634769
2025-10-17 00:13:20+00:00,atomone,2.73,906.0303298,6.809072782,156.2466808,5.051436046,cosmos,3.25,120.1327053,4.788597009,108.2065845,4.684042219
2025-10-18 01:13:20+00:00,atomone,3.07,596.7815689,6.391551165,169.3773234,5.132128909,cosmos,3.16,98.95901222,4.594705746,95.0625722,4.55453533
2025-10-18 23:26:40+00:00,atomone,2.95,578.3004133,6.36009348,174.4656134,5.161727664,cosmos,3.18,91.22340691,4.513311519,93.92351752,4.542480808
2025-10-20 00:26:40+00:00,atomone,2.28,664.5116327,6.499052384,190.7218092,5.25081587,cosmos,3.23,71.3146788,4.26710218,84.90453729,4.441527535
